610,"Error Update di iOS bisaaa. Tp d android kitkat ga bisaaaa. Tiap mau mutasi rekening langsung keluar menu utama. Tlg dperbaikin lg donk versinyaaa.. Sy sbgi online shop sdkt kecewa :( pdhl aplikasi ini sgt membantu sekali","negatif"
611,"parah nih.. arghh... nyangkut terus di kolom yg pas masukin nomer kartu ATM...","negatif"
612,"Error melulu nih, padahal dah lapor, #payah","negatif"
613,"Terlalu ribet apps nya","negatif"
614,"Parah Kirain nggak ada yg senasib, ternyata bejibun. Parah nih BCA, mobile bankingnya cm bs bwt cek rek doang. Apa ada aplikasi lain khusus bwt transfer ya :@","negatif"
615,"Parahh Sy sdh pernah gunakan aplikasi ini dengan HP yg lama, skrng install lagi sudab ga bisa dipake..ga bisa terdaftar..error terus ahhh.. 3 kali saya install tp ga beres2.. perbaiki dongg..","negatif"
616,"So poor! Setelah update versi yg terbaru kok malah tidak bisa digunakan?","negatif"
617,"ngaco parah nih app bisanya cuma loading doang trus error deh, oi benerin kale...ya aloh!","negatif"
618,"Very bad app Knapa setelah diupdate malah ga bisa cek mutasi yang keluar malah pesan error ""unfotunately BCA mobile has stop"" padahal sebelum di update ga masalah, gimana niy BCA mengecewakan sekali ""sangat mengecewakan"" tolong diperbaiki app ini .......!!!!!!!!!!!","negatif"
619,"Error 107 Entah corrupt ato apa setelah minta upgrade pembayaran PLN di app ini malah ga bisa reg.","negatif"
620,"Jadi ga guna gini aplikasi","negatif"
621,"Error	Tidak bisa masuk, lampu indikator merah, tolong diperbaiki","negatif"
622,"Available version 1.07 uda di donlot tetep aja gak bisa, brekele, kalo ga niat gak usah di launch lah,","negatif"
623,"Error terus	Awalnya gak da mslh,tp stlh upgrade malah error 107.smp skrng gak bs dipake jg","negatif"
624,"ga bisa transfer, saya udah uninstall apps nya eh ga bisa di install lagi","negatif"
625,"Susah konek! Awalnya sih gada masalah. Sampe tiba-tiba mau masuk salah ID dan di blokir. Reinstall ulang, dan pas mau masukin 16 digit no atm ga bisa konek. BCA bank segede gitu benerin dong apps kayak bgini. Di lain sisi apps ini berguna bgt","negatif"
626,"Erorr Ga bs cek mutasiiiiiii....buat yg punya olshop bikin ribet jadinya.. fix it!!!","negatif"
627,"Notice update tapi tidak bisa di update...","negatif"
628,"Top Buat yg sering error, cek jaringannya, usahakan aktivasi pake wifi yg kenceng :D","negatif"
629,"Eror Muncul pesan ""Unable to authenticate your identity"" padahal sebelum sy selalu pakai normal2 saja","negatif"
630,"Ini maksudnya aplikasi ini apa ya??????!!!!!!!!!!!!! Masuknya aja susahnya minta ampun!!!""!!!"" Pulsa habis sekedar mau login aja... pulsa kepotong terus...","negatif"
631,"Tidak berguna	Kalau mau bikin app, jng stengah stengah, eror mulu. Setelah memasukkan 16 digit nomer kartu, malah diminta suruh daftar lgi. Useless!!!. Developernya lgi molor","negatif"
632,"Aplikasi gagal. Xperia Z3	Selalu error. Suka minta kirim sms berulang kali. Bank besar app payah. Dulu pernah uninstall karna ada update pas mau coba lagi tetap sama. Uninstalling dengan kecewa.","negatif"
633,"Tidak bisa login App is not working","negatif"
634,"Tidak berguna	Aplikasi yg dari awal sudah gagal, untuk masuk saja sudah error terus","negatif"
635,"ancur banget ini saya udah dua kali update yg kedua ini nga bisa masuk ke m-bca verify berulang2 sudah potong pulsa sms tetep nga masuk. ini maksudnya apa?","negatif"
636,"Erorrrr	Setelah upgrade malah jd lemot abis..bikin susah aja....huh ga beres2","negatif"
637,"Ga bisa login Tiap masuk minta update tp ga selalu gagal, baik pakai wifi atow 3g, mana ga bisa di-skip jadinya bolak balik mulu.. ̡���ϴ Sblmnya jg selalu bermasalah dlm nambah daftar transfer.. Skrg udah bisa update malah ga bisa login, error 203 mulu..","negatif"
638,"Bad	Error. Silahkaan ulaangi beberapa saat lg.. fuhhh..","negatif"
639,"Mutasi rekening bermasalah Setelah update, mutasi rekeningnya jadi bermasalah, mohon untuk diperbaiki","negatif"
640,"tdk bs register	kenapa setelah instal ulang tidak bs register no atm. tulisan packing installer problem","negatif"
641,"Tidak bisa transfer Saya pemilik online shop yang pastinya harus banyak transaksi, tapi transfer antar rekening aja susah. Padahal aplikasi ini selalu saya update dengan harapan bakal bener, tapi selalu PHP. Please fix this.","negatif"
642,"Payah egk bisa2. Error melulu! Beneren donk masa kalah sama Mandiri. Update donk!!!","negatif"
643,"Jelek ganti hp Tidak bisa kebuka","negatif"
644,"aktivasi gagal terus	aktivasi selalu gagal. mohon perbaikan..","negatif"
645,"Kacangan Semua app BCA tu sampah bener ya....Bank besar nan lick macam BCA bikin app aja gak becus sama sekali. Tolol... Biking kesel orang dan ngabisin Kuota internet aja.","negatif"
646,"Htc one	Bank besar seperti bca masa ga bisa fix problem kecil seperti ini ?? masalahnya di android 4.4.2 gw ga begitu jalan","negatif"
647,"Ganti HP malah ga bisa masuk Sebelumnya saya pakai aplikasi ini di Galaxy Note I dan bagus sekali kinerja aplikasinya. Namun sayang HP saya hilang. Ketika saya install di HP baru saya, Galaxy Note II, aplikasi tidak merespon setelah memasukkan nomer kartu. Sudah ke Cs namun mereka bilang tidak ada masalah dan harus ke provider gsm saya. Sedangkan yang dibutuhkan aplikasi ini kan hanya koneksi internet, saya browsing/pakai data untuk aplikasi lain lancar2 saja.","negatif"
648,"Lampu nya merah melulu Dear dev tolong dong di fix bug nya.. Masa indikator merah melulu, sedangkan inet saya stabil di apps lain.. Gimana sih, menggangu sekali untuk urusan kerjaan. . Dari mau efisien jadi runyam!!","negatif"
649,"Error trs .. payah ah .. susah banget mau install aja..huuuuuu","negatif"
650,"Cacat Udh hampir sebulan cacat ni aplikasi gada respon dr admin...cacat","negatif"
651,"Payah ini m bca, tidak bisa terus. 107, sementara layanan ini tidak b8sa diproses, coba ulangi beberapa saat lagi. Selalu seperti itu responnya ari awal saya aktifin m bca. Seharusnya cari pemecahan masalahnya. Mengecewakan pelanggan!","negatif"
652,"Stopped working?	Mau daftar transfer gak bisa karena internet putus padahal internet fine2 aja?","negatif"
653,"Fix it...g bs transfer internet banking....","negatif"
654,"Di parsing ga pernah bisa, saya tanya ke cs nya bca bilang nya bisA, padahal ga pernah bisa,, dasar app bca payah","negatif"
655,"Aplikasi jelek banget!!!!!! Berbulan2 saya pake aplikasi ini, belum pernah ada masalah, tapi minggu lalu masalah pertama muncul, ga bisa beli pulsa. Lalu saya coba uninstall dan install kembali, dan berhasil berfungsi, namun tiba2 saya tidak bisa membuka aplikasi ini, dikatakan karena kesalahan kode akses. Saya coba reinstall, namun setelah saya memasukan 16 angka no.kartu hasilnya adalah ERROR!! Yg becus dong kalo bikin aplikasi, liat tuh banyak yg ngasih bintang 1, kalo bisa saya kasih bintang minus deh. Benerin!!!!!","negatif"
656,"Ga bisa di install Susah berkali2 download dapat message error 107 terus...kenapa ga dibenerin ya?","negatif"
657,"Error.. Force closed Setelah update versi mBCA yg baru... Mo cek mutasi dll ga bs.. Force closed.. yg ga sering error cuma cek saldo, transfer n beli pulsa doank.. Padahal perlu banget aplikasi ini.. Haduuh.. Sy masih pake android 4.4.3 Mohon segera diperbaiki... Masih bagus proses versi yg sebelumnya","negatif"
658,"Jelek Udh loginnya susah banhet potong pulsanya mahal banget sampe 1950 aplikasi yg bikin nasabah kehilangan byk pulsa","negatif"
659,"Parah	Gak bisa masuk terus. Tutup aja aplikasinya. Malesin banget.","negatif"
660,"Galaxy note 2 os 4.3 sampai sekarang masih belum di update untuk os 4.3  sungguh mengecewakan","negatif"
661,"Aplikasi gak jelas.. ada tulisan sms sent.... daftar m banking jg udah... Tp ya kok disuruh daftar m bank lg.... Niat gak sih...bikin aplikasi....???","negatif"
662,"Error registrasi Ga bisa di pakai. Sdh di install ulang tetap error saat masukin 16 no atm. Keterangan Error 107. Payah... Buang2 waktu.  Kammmpreeeeet !!!!!!","negatif"
663,"Sampai sekarang sudah 2 bulan, blom berhasil daftar  Menyedihkan untuk aplikasi sekelas BCA","negatif"
664,"error 107 ngak bisa daftar mbanking :(","negatif"
665,"nyerah deh .. error terus gk bisa d pake","negatif"
666,"Error 107 Selalu saja error 107... ga keren lah .. bintang1 ... kalo ada ? 0..","negatif"
667,"Gimana nich bca mobile kok error terus.	Bca mobile menjengkelkan. Tiap mau instal error trs.udah 4 hr ini nyoba tetep ga bisa login. Payahhhhhj dechhhh Kecewa sama bca","negatif"
668,"Aplikasi Tidak Berguna Tolong di perbaiki agar memudahkan penggunanya...","negatif"
669,"PAYAH Aplikasinya jelek banget!!!!! Error terus!!!! Please fix it!!!!! Masa BANK besar tp benerin aplikasi ginian gabisa? Payah!!!!","negatif"
670,"Error gabisa masukin no. ATM Barusan ganti kartu, abis ke service center bca trus katanya tinggal masukin nomer atm aja.. udh coba berkali"" msh blm bisa!","negatif"
671,"Applikasi paling payah Applikasi paling payah yg ada di google store. No kartu di input ttp aja error, tolong dong di benerin applikasinya jgn cuma pgn untung doang","negatif"
672,"Ga bisa di os 4.2.2 Di update lgi dong,, ga bisa log in m bangking nih,, eror waktu input no. Kartu, responnya dong,, udh bnyk komplain nh","negatif"
673,"Error gak bisa di pake","negatif"
674,"Kaga bisa dipake Wah, uda diinstall, tapi error 107 mulu. Ini bagian IT nya kaga serius ya ngegarap ini app?","negatif"
675,"Payah ni bca Paya ni Uda daftar pas stlah masukin no atm jadi error Prusahaan bca besar yp mslah kyk gini ampe sekuan lama ga kelar2","negatif"
676,"Error 107 Dari awal install ampe sekarang error 107 terus... gimana nih? Transaksi kita jadi terganggu... kapan dibenerin nih?","negatif"
677,"SUCKS Udh hubungi ke cutomer service.. ktny ga ada gangguan.. dan gangguan pada sinyal hp.. udh coba ke 3 tmpt dgn wifi yg berbeda.. masih sinyal jg yg gangguan?? Tidak logis.. prestasi yang buruk BCA..","negatif"
678,"Error Sending nya gagal trs kenapa ya? tolong diperbaiki :)","negatif"
679,"Parsing error! Saya awal sangat senang dg aplikasi ini sampai beberapa waktu saya reinstall aplikasi ini dikarenakan ganti os 4.3.2. Setelah sekian kali saya mencoba menginstal dan memasukkan 16 angka pada kartu atm sinyal tdk pernah stabil alias down terus. Beberapa kali saya coba uninstal dan instal tetep saja error terus. Sampai saya mengadu ke customer bca ternyata error pada aplikasinya. Mau sampai kapan kayak gini terus....","negatif"
680,"Error 107 Mau sampai kapan error 107 terus? Kami sebagai nasabah rugi terus pulsa sms karena coba berkali2 tidak bisa login","negatif"
681,"Error Kurang banget deh!","negatif"
682,"Rusak nih Baru ganti hp ke galaxy core dan pas mao nginstal lagi ga selese2 prosesnya!! Loading molo trus error!! Benerin dong!!","negatif"
683,"Worst Kapan ni aplikasi bakal diperbaiki? Promo iklan di mana - mana, tapi dibuka aja ga bisa -_-","negatif"
684,"Error Knp ya sebelumnya ga ad masalah tp begitu d uninstall, d install lg d minta masukin nomer kartu ga bisa2. Biasanya yang udah2 BCA ap2 mudah, ini knp jd susah begini. Tlg d perbaiki.","negatif"
685,"Tolong d fix!!!	Udah bulak balik ganti sim card dan k bca ternyata gak guna nie app.. masih blom bs d gunakan!!","negatif"
686,"Mandiri dan BRI hilang	Kok mandiri dan bri hilang dari daftar transfer antar bank yak? Jadi ribet kalo mau transfer ke rek temen yg pake mandiri ato bri, harus ke atm dulu. Padahal dulu sebelum update yg baru ada, coba tlong d perbaiki...","negatif"
687,"Parsing error Saya sudah 12 bulan pakai aplikasi ini dan sangat membantu urusan pribadi dan bisnis. Tapi begitu Galaxy note 1 saya di-factory-reset-kan dan di upgrade ke operating system terbaru, jadi berantakan semuanya. Aplikasi ini masih tertinggal teknologinya dalam menyesuaikan OS terbaru. Kasihan. Seandainya saja timnya lebih cekatan dan responsif menanggapi masalah ini, niscaya reputasi BCA tetap terjaga.","negatif"
688,"BAD APP!!! bolak balik login lampu indikator biru nyala tp g bs masuk setelah masukin no atm.. WTF?! go hire professional app developer!","negatif"
689,"Sangat tidak membantu Selalu dibilang connection failed padahal sinyal kenceng banget plus wifi.connection..","negatif"
690,"memalukan aplikasi gak berguna sama sekali. mentok di tahap input nomor atm. sungguh memalukan untuk bank sekelas bca.","negatif"
691,"Bad application	Payah nih..error 107 terus,bolak-balik di-reinstall msh gbs2 stlh masukin 16 angka kartu ATM!!poor..poor..poor..PAYAH!!!!!bank pny nama kok gini pelayanannya..","negatif"
692,"Ga bisa dipake	107 terus nh ga bisa dipake pas masukin nomor atm nya eror terus Tolong di fix donk thanks","negatif"
693,"Pooorrrrrr Perusahaan besar kenapa aplikasiny begini. Tidak bs dipakai di samsung note 2 saya. Selalu muncul errror 107 parsing apalah. Tolong di fixed dong.. makasih","negatif"
694,"Jelek banget Eror melulu buang""in pulsa aj","negatif"
695,"Aplikasi tdk berfungsi	Awalnya instal bisa untuk transaksi,tp tdk brp lama aplikasi tdk bs utk daftr no rek utk transfer. Kmudian sy uninstal dan instal lg, tp no atm tdk bs di daftarkan. Berkali2 seperti ini, padahal sdh dftar di bank","negatif"
696,"Oppo find mirror Jgn di download buang waktu dan kouta aja Aplikasi ini ga berfungsi sama sekali  Aplikasi sampah..!!","negatif"
697,"hari saya masih belum berhasil downloadnnya, padahal terinformasi oleh csnya sdh bisa digunakan. apa yang salah yah? tolong bantuin dunk bagi petugas / temans yg lebih tau bagaimana teknisnya.","negatif"
698,"Tidak bisa login Pas pake hp gsm aja ga ada masalah pakai app bca, tetapi setelah menggunakan hp dengan dual sim cdma - gsm, koq bsa login ya? Mohon solusinya..","negatif"
699,"Junk !!	Aktivasi ga bisa!","negatif"
700,"Error	Ndak bisa dipake di asus zenfone klo pake 2kartu","negatif"
701,"Gak bisa	App nya gak bisa di pake. Mau log in aja error mulu","negatif"
702,"Uninstall lagi plus kecewa Comment banyak yang kecewa, bintang jasa untuk animasi .. satu cukup. Yang kasih bintang 5 programmernya, biar ga di pecat","negatif"
703,"Error 107 Bisa kasih bintang 1/4 gak.. Aslii ancur bgt nih aplikasi..1  thn lebih gak ada update apa2...","negatif"
704,"BCA kacau Bro..	Sering muncul : 101 unable ..bla..bla.. harus install ulang ! Ngisi no kartu, dijawab "" ndaftar di atm "". Repot amat, pdhal sdh sering pakai. BCA koq gak pernah ngrespon  semua keluhan..kasihan bagian IT nya, gak cerdas dan gak simpatik. Keluhan sama dan sering tp njawab aja gak ! Apalagi memperbaiki ! BCA persh besar tp kerjanya payah..","negatif"
705,"Error 107 Jumat kemaren baru buka rekening BCA + daftar mobile banking. Setelah download, harus masukin nomor kartu, udah masukin semua gag bisa-bisa, akhirnya saya putusin untuk coba di  rumah. Sampe dirumah ga bisa juga, besokannya saya coba lagi, ga bisa lagi, sampe hari ini gag bisa juga. Gimana nih? masak kalah sama bank-bank lain? kalo kayak gini mah males banget dong..","negatif"
706,"Gagal install	Selalu muncul error 132(2).","negatif"
707,"bad bad bad kalo bisa kasi rating nol sih lebih bagus ya nih. error-107 trus. udh 3bulanan (lebih malah) masi aja parsing error trus. blom ada perbaikan sm skali. bca bilang sinyal providernya ga bagus, sampe berdiri di samping router pake wifi jg tetep stuck di nomer kartu. please bca fix this asap. it's very usefull actually","negatif"
708,"Aplikasi tidak dapat berjalan	Selalu muncul kode 107, sudah beberapa kali di uninstall dan install ulang beberapa kali tetap saja tidak bisa. Sangat mengecewakan dengan nama besar BCA, aplikasinya error.....","negatif"
709,"Error Sudah berkali-kali hapus download. Tetep aj ga bs terus. Perbaharui dunk. Repot soalnya..","negatif"
710,"Aplikasi cacad Sudah instal ulang berkali2 dan bolak balik ke atm berkali2 tidak ad hasil... error trus... gak bs login","negatif"
711,"Error abadi...	Gilak neh aplikasi belum diberesin jg...","negatif"
712,"Gagal Selalu mendapatkan notif 107 transaksi gagal pd saat memasukkan 16 angka kartu. Sudah beberapa bulan begini terus. Please fix it.","negatif"
713,"Tidak bisa login Ini aplikasi harusnya bisa membantu nasabah bca yang menggunakan android...namun ternyata mengecewakan dan reviewnya kurang baik. Saya coba jalankan dan hanya sampai proses memasukkan nomer atm. Tolong diupdate agar bisa memaksimalkan transaksi dengan m-banking tq","negatif"
714,"Jelek nih layanan Parah jeleknya. Di download aja susah..","negatif"
715,"107 107-untuk sementara transaksi tidak dapat diproses ulangi beberapa saat lagi...saya sudah ulangi sampai beberapa kali masih saja keluar pesan ini. Padahal sudah saya setting jaringan dari edge sampai High dengan status bar full semua masih saja keluar pesan ini. Saya coba install ulang, masih juga. Kumaha ieu kang developer?","negatif"
716,"Aplikasi error Payah nih aplikasi, kagak bisa dipakai. Error melulu. Respon dr bca jg lama.","negatif"
717,"Sampah	Masukin nomer atm trus ga ada lanjutannya.. aplikasi sampah","negatif"
718,"Tidak bisa m transfer Kenapa setiap kali mau transfer bilangnya mata uang yang anda pilih salah? Sudah saya coba semua, tetap saja tidak bisa.","negatif"
719,"BERITA TRANSFER BUG	Kenapa ya di BCA Mobile banking tidak bisa mengetik tanda baca minus (-), atau underscore (_) atau yg lainnya? Padahal dalam transaksi tertentu terkadang merchant mensyaratkan kita untuk menuliskan berita transfer dengan kode tertentu. Mohon diperbaiki ya. Thanks ^_^  Oiya satu lagi, resolusi gambar pada app ini terlihat rendah di handset Evercoss A7s saya.","negatif"
720,"Mengecewakan Dimana engineer BCA? Perusahaan besar seperti BCA seharusnya dapat meng-hire seorang engineer yg bisa memperbaiki aplikasi ini. Tiap kali akan transfer ke nomor rekening yg berbeda kita harus mendaftarkan nomor rek trsbt terlebih dahulu yg memakan 1 kali SMS, tapi prosesnya SELALU GAGAL dengan alasan koneksi internet terputus. Sudah dicoba puluhan kali hingga pulsa habis! Padahal untuk cek saldo, bahkan akses youtube lancar2 aja! Mengesalkan!","negatif"
721,"Error Kenapa setiap kali log in gabisa2? Padahal udah nunggu loading 100%. Aplikasi ini klu gamau kepake, jgn tarok di play store klu tujuannya hanya untuk numpang nangkring doang, dari dulu perbaikan ga pernah ada!","negatif"
722,"APP SAMPAH PLEASE FIX IT ASAP !!! sering trouble dan selalu nanya register padahal udah register ahh bener-bener sampah nih aplikasi gimana mau mempermudah client bca buat transaksi..aplikasi tetangga aja pada lancar jaya...please fix thanks...","negatif"
723,"Cuma gimmick Selalu gagal waktu input 16-digit no ATM. Dan ternyata cuma launcher. Mending langsung akses m.klikbca di browser, atau mbanking bawaan operator.","negatif"
724,"Kenapa Trouble  Berkepanjangan?	Ternyata saya tidak sendirian merasakan trouble ini (membaca komen-komen sebelum saya, dan oh ternyata troublenya LUMAYAN lama).  Sebelumnya saya udah install di hape lama saya (Samsung-OS Gingerbread), kemudian saya uninstall karena saya beli hape baru (Lenovo-OS Jellybean). Tapi kok setelah saya install, kenapa selalu keluar kode 107-Transaksi Masih Belum Bisa Diakses blablabla gitu ya? Dan lampu indikator selalu merah. Sayang banget lho. Padahal, aplikasi ini sangat membantu saya ketika mobile yang butuh transfer segera. Apa aplikasi ini pilih-pilih merek hape? I think it's ridiculous ya kalau pilih-pilih merek hape. Android ya Android.   Tolong banget ya BCA, SEGERA diperbaiki. Saya bertransaksi mobile jadi SANGAT TERGANGGU dengan adanya trouble ini.  Salam :)","negatif"
725,"payah kok error ya...","negatif"
726,"Gak bisa login	Error terus! Tolong di fix donk -.-","negatif"
727,"Keluhan ku Error 107 terus harus gimana ngatasinnya sudah beberapa kali instal ulang sama saja indikator merah....payah bca","negatif"
728,"Menyebalkan	Sering error dan jarang update. Mengecewakan","negatif"
729,"Bca payah App ini gak guna banget masukin kode kartu aja ke blocking terus","negatif"
730,"hars diinstall ulang ralat, saya coba install ulang aplikasi dan fungsinya kembali normal  banyak aspek yang bisa ditingkatkan lagi terutama di bagian user interfacenya","negatif"
731,"Fak..!!!! Ngapain bikin aplikasi mobile kalo mo transaksi mesti ke kantor bank nya lagi.. BCA.. aplikasimu ga segahar namamu...","negatif"
732,"Changj Jeffri Kun	Transaksi gagal tapi kok uang udah d potong..","negatif"
733,"Xperia Z Ultra	Seriously. I can't even open this app. Ga pake notif apa2 langsung error :( ga bisa dipakai sama sekali appnya. Tapi buat iOS, app ini bisa dipakai dan cukup berguna :) *berhubung ratingnya buat android, maaf, ratingnya rendah :( *","negatif"
734,"Not cool Pertama pake bb ok..ok aj.. pas pake samsung S4 error.. ga bisa login...error 107..payah nich bca..tolong dunk benerin app ny.. klo emergency hrs transaksi kita jd bingung..","negatif"
735,"107 Msuk m bca slalu gagal Kluar kode 107 Sudah coba beberapa kali tetap gagal","negatif"
736,"Kurang praktis	Ini aplikasi ga pernah di update kali ya? Dari awal keluar sampe sekarang masih gitu2 aja. Harusnya klik BCA bisa langsung dibuka di aplikasinya bukannya malah masuk ke browser. Ini sih sama aja shortcut. :(","negatif"
737,"Verifikasi Susah Peoses verifikasi setelah memasukkan 16 digit no. Kartu ATM sangat susah, selalu gagal. Jadi, masih blm bisa menikmati layanan m-banking.","negatif"
738,"Unable to login	Selalu error untuk login, sering pake neh apps tapi tiba2 dibilang kode nya salah. Padahal gak pernah ganti kode akses, dan saya sering banget pakr ini apps. Jadi gak mungkin kalo saya salah/lupa kode akses. Trus setwlah di uninstall dan install lg malah gak bisa di pake sama sekali. Lampu indikator merah terus. Payah banget, perusahaan bank besar tapi app kayak gini aja lama sekali di fix.","negatif"
739,"Aplikasi ini ga sebagus yg diharapkan. Koneksi udah pake wifi tp loading masukkan kartu atm lama bgt. Udah cape2 nunggu ternyata instalan aplikasi di block. Cape deeehh... pas d setting jg ga berhasil. Cuma nyampah memori!!!","negatif"
740,"Sangat tidak memuaskan	Tolong dari pihak devlop software menyelesaikan masalah yg ada. Saya tidak bisa masuk setelah memasukan no kartu debit saya. Mohon segera di respon","negatif"
741,"Not good Aplikasi biasa aja, M-Banking sama kyk sim toolkit pake pulsa sms, Klik bca redirect ke browser. Benar2 payah ! Jauh lbh bagus Mandiri mobile.","negatif"
742,"Buruk Layanan aplikasi bca mobile tidak bisa berjalan di galaxy mega 6.3 inch os jelly bean 4.2.2 dengan provider telkomsel. Selalu error 107 setiap memasukkan nomor kartu atm bca. Proses donlotnya sih berjalan lancar namun verifikasi tidak berhasil. Pihak BCA dan provider juga tidak menemukan solusi atas hal ini.","negatif"
743,"Fvck!!!	Selalu stuck di activation process, ujung2nya slalu internet anda telah terputus, dicobain pake wifi ttp aja bgitu. Sampah bngt!!","negatif"
744,"Mengecewakan untuk smartfren andromax	Stelah memasukan no kartu atm..lngsung stuck..dah sending mulu..pulsa dah ngurang..tapi ujung2nya silahkan coba beberapa saat lagi..masa kalah sih sama aplikasi di APP WORLD..APP world m-bca nya lancar tuh..","negatif"
745,"@indraddd buruk buruk, kalo mau transfer m-banking susah banget. masih bagusan m-banking dari layanan kartu SIM","negatif"
746,"Evercross a7s Stuck pas masukin nomor atm,  uninstall langsung,  klik bca cm shortcut,  payah","negatif"
747,"NoWayOut Di android jelly bean hanya ramah untuk merek tertentu. Sama2 versi androidnya belum tentu bisa untuk semua merek smartphone. Untuk HTC,  OPPO, Sony masih untung2-an. Banyak yg gagal drpd yg sukses. Palin bisa buat samsung, cross, advan & merek2 pasaran lain.","negatif"
748,"Busuk Aplikasi busuk nih, pas buka dan masukin 16 digit nomor atm, diklik ok dia kagak mau jalan. Sampe kiamat kalo gak dibenerin ni aplikasi kagak bakalan mau jalan dah. Bener2 busuk ni aplikasi.","negatif"
749,"Eror melulu gan	Sampai download 3 kali.. Tiap kali proses verifikasi eror.. Katanya sambungan internetnya yg bermasalah. Padahal saya pake browsing lancar2 aja.. Saya pake samsung galmin","negatif"
750,"Buruk Sering Error","negatif"
751,"Cuma launcher toh.. Untuk bank sebesar BCA, ini  aplikasi mobile yang menyedihkan.. klik bca nya hanya launcher, mBca nya failed terus proses registrasinya. Too bad...","negatif"
752,"aplikasi sampah	aplikasi g guna stoped2 terus crash g didukung lg sm developer pdhl bank gede capek deeeh","negatif"
753,"Update	Emang bnr2 payah ga bisa install di Samsung galaxy grand","negatif"
754,"Optimus black Maaf saya lagi perlu untuk transaksi., setelah memasukkan no atm.,malah error....","negatif"
755,"Ternyata emang bener payah	Gue penasaran ma org2 yg komen pro en kontra disini, tp wkt gue coba install eh beneran loh payah, cm stuck di masukkan no atm , loading sending message ampe bs gue tinggal tidur wkkkkk. Malu dong ama perush gedenya, bkin app ecek2 gini. Ni perush ga da bagian controlling en monitoring app ya, masa review buruk yg bejibun masi jg ga diperbaiki, all i need to do is UNISTALL app sampah","negatif"
756,"Sering bgt error, mobile banking bukannya memudahkan malah menyulitkan nasabah kalo begini kejadiannya , bca sbg bank yg terkemuka hrsnya bs mengatasi masalah aplikasi kayak gini","negatif"
757,"Error 106 Ga bisa dibuka. Jd ga berguna. Uninstall. Please fix.","negatif"
758,"Aplikasi apaan ini? Aplikasi yang SANGAT JELEK, udah masukin nomer kartu trus kirim sms tapi ga nyampe smsnya, pulsa berkurang, jangan pernah instal aplikasi ini.... nyusahin, bank segede bca tapi ga bisa ngebuat aplikasi","negatif"
759,"susah amat downloadnya lama","negatif"
760,"Remove BCA from Google Play. same Error 107,.BCA asli total buruk,sudah sebulan lebih gak ada perbaikan..!","negatif"
761,"Error 107 Terus2 ajah error 107.. ga bisa d benerin nie ma bca?? Baru kali nie dikecewain ma bca","negatif"
762,"Mengecewakan Awal bisa waktu pake ios eh pas pindah ke samsung jd gak bisa, udah sampe ke CS bca aja nyerah gak bisa bantu apa apa eh malah nyalahin provider nya, sampe penasaran akhirnya ke grapari juga sim card gak masalah.  Jadi sebenernya harus donlog kemana di playstore udah dari web bca jga udah tapi cuma mentok di masukan nomer kartu dan sendiingg yg lamaaaaaaaaaaa bgt trus error deh. Ini bagian IT BCA apa gak liat keluhan numpuk ya.","negatif"
763,"Lampu indikator	Lampu indikator ganti-ganti terus, pakai wifi tetep ganti, pakai mobile network yang signalnya H+ ganti2 juga. Bilangnya SMS sent, tp gak muncul apa apa. Fix pls.","negatif"
764,"Apaan Nih? Ribet amat pake masukin nomor kartu ATM, kan no hp gw dah kedaftar nyong, udah prosesnya ribet gagal mulu verifikasinya. Contoh Tuh mbankingnya Mandiri, kagak ribet, asal no hp dah kedaftar begitu install langsung capccuss... Uninstall this crapp...!","negatif"
765,"Masih Buruk	Untuk HP 2 SimCard, tidak bisa. Untuk pengembang masih terlalu lama untuk memperbaiki bug","negatif"
766,"Not good Ga pernah berhasil register.. Error terus.  Padahal koneksi saya udah bagus.. Wifi maupun mobile data.. Perbaiki kualitasnya dong..  Niatnya kan mempermudah..  Malah jadi susah","negatif"
767,"Iyaa nih error terus.. mending di apus aja dari play store.","negatif"
768,"Error terus! Saya ke bank buat aktifin mbanking dan langsung install app ini. Awalnya saya instal ga ada masalah, bisa dipake transaksi, beli pulsa, dll. Suatu hari tiba2 ini app eror 107 gitu tulisannya. Saya coba login terus tetep ga bisa. Akhirnya saya reinstall. Setelah masukin no kartu atm, parsing error mulu pas instal packagenya! Udah 10x saya cobain di waktu yg berbeda masih aja ga bisa! Lampu indikator jg merah terus. BCA, perusahaan besar tapi benerin app sekecil ini aja kaga direspon. Payah deh.","negatif"
769,"Payah Mobile banking paling payah... saya ganti ke cimb aja ah..  sucks","negatif"
770,"Good Mudah dalam penggunaan","negatif"
771,"Jelekk bangettt	Benerin dong.. dulu kayaknya ga knapa knapa dehh, tp knapa skrg ga bisa? Mau masukin no krtu atm aj 107 eror trus.. pliss krn ini aplikasi sbtulnya sangat membantu.. jd tolong si perbaiki.. thx","negatif"
772,"Tidak berfungsi sama sekali Error 107 trus & kena tarif pulsa walaupun gagal login","negatif"
773,"107 error mulu kok yah!!kenapa ya?kirain jaringan,tapi bukan..jadi agak menyusahkan hikss!!benerin doong BCA!:)","negatif"
774,"Tidak Bisa Entry m-bca PIN	waktu awal akses, diminta membuat pin untuk akses m-bca, 6 digit dgn minimal satu alphabet. setelah itu, muncul window entry pin, tapi kok yg muncul keypad angka saja ya? ga bsa entry huruf.. jadi ga bsa masuk m-bca nya... please fix..","negatif"
